step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale,diag_pppm_total_time,diag_pppm_charge_deposition_time,diag_pppm_fft_solve_time,diag_pppm_field_interp_time,diag_pppm_grid_points
190.0,0.38,0.0005791380026494153,1.0133203793653591,0.08902344648807575,971.2640444169373,460.01010894408364,1431.274153361021,15.994267495946238,15.994267495946238,19.99283436993281,3.9971342614356615,6.303135955894439,0.999998178046893,0.00047588400047970936,3.703900074469857e-05,0.00038424200101871975,5.04749987157993e-05,4096.0
200.0,0.4,0.0005333420012902934,1.0131173579383432,0.08950321447583244,971.0694509517872,457.2836611569266,1428.3531121087137,15.993976171605867,15.993976171605867,19.992470214507343,3.9969886527796294,6.2919706415769205,0.999998179006429,0.00043570399793679826,5.347700061975047e-05,0.00033659800101304427,4.212699786876328e-05,4096.0
210.0,0.42,0.0004911659998469986,1.0130869443767376,0.09710225958236693,971.0403291751273,451.428606508531,1422.4689356836584,15.993685798062241,15.993685798062241,19.992107247577817,3.996843521986529,6.280315656799816,0.9999981942045192,0.00039601000025868416,3.5001001378986984e-05,0.00032096799986902624,3.691700112540275e-05,4096.0
220.0,0.44,0.0005878560004930478,1.0129917657987422,0.10146298644360363,970.9491177738048,451.211757306255,1422.1608750800597,15.993397744822206,15.993397744822206,19.991747181027772,3.996699553501313,6.268169725742187,0.9999982029259729,0.00047460499990847893,4.2825999116757885e-05,0.00037925200012978166,4.81509996461682e-05,4096.0
230.0,0.46,0.0006160949997138232,1.0129914507657622,0.10272588298199459,970.9488207206193,448.14808026166514,1419.0969009822845,15.99311052777015,15.99311052777015,19.991388159712706,3.996556005523007,6.255530218131252,0.999998205451766,0.0005119600027683191,3.7637000787071884e-05,0.00042001499969046563,4.911699943477288e-05,4096.0
240.0,0.48,0.0009678970018285327,1.0129533284366807,0.10569797934852333,970.9122921419414,443.6068940635106,1414.5191862054521,15.992824105274877,15.992824105274877,19.991030131593618,3.996412857222831,6.242403025001117,0.9999982113959587,0.0008057560007728171,3.701699824887328e-05,0.0006725040002493188,9.085099736694247e-05,4096.0
250.0,0.5,0.0004953169991495088,1.0130692815091813,0.10705550800163649,971.0234380371369,438.39114358745235,1409.4145816245891,15.992538496936776,15.992538496936776,19.990673121170992,3.996270118375075,6.228792943947242,0.999998214111016,0.0004002519999630749,3.587500032153912e-05,0.0003231839982618112,3.714400008902885e-05,4096.0
260.0,0.52,0.000507470998854842,1.013293554425862,0.10757204848717747,971.2384048667061,435.4664599243572,1406.7048647910633,15.992252944744132,15.992252944744132,19.990316180930183,3.996127410135584,6.214698411697883,0.9999982151440969,0.00041075199987972155,3.579100302886218e-05,0.00033217300006072037,3.9305999962380156e-05,4096.0
270.0,0.54,0.0005502700005308725,1.0134750381361484,0.10947466780343147,971.4123637749819,430.3058095556269,1401.7181733306088,15.991967954484219,15.991967954484219,19.989959943105294,3.995984985269534,6.200117504126453,0.9999982189493356,0.0004461680000531487,4.396800068207085e-05,0.0003545990002749022,4.315300247981213e-05,4096.0
280.0,0.56,0.0004937359990435652,1.013842843483945,0.11103270963806611,971.7649100012704,427.6106840520901,1399.3755940533606,15.991683364299684,15.991683364299684,19.98960420537462,3.995842762875301,6.1850470238863435,0.9999982220654193,0.0003985940020356793,3.5570999898482114e-05,0.00032261099840980023,3.719600135809742e-05,4096.0
290.0,0.58,0.0004933449999953154,1.0144367809174921,0.1119643329459582,972.3342006304129,423.9097743792997,1396.2439750097126,15.991399263477971,15.991399263477971,19.989249079347484,3.9957007875619346,6.169488403647316,0.9999982239286659,0.0003973640014010016,3.488600123091601e-05,0.00032280199957313016,3.6574998375726864e-05,4096.0
300.0,0.6,0.00057484999706503,1.0150942214612855,0.11180502214370487,972.9643545332182,425.51358264638293,1398.4779371796012,15.991115371581923,15.991115371581923,19.98889421447743,3.995558919175682,6.153442723500868,0.9999982236100443,0.0004690909991040826,3.8890000723768026e-05,0.00037905300268903375,4.738699863082729e-05,4096.0
